,Unnamed: 0,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
2956,16518,2014,South Africa,survivor,1,400,0.0025,8,232,232,empowerment
2957,16519,2015,South Africa,survivor,0,580,0.0,8,232,232,empowerment
2958,16520,2016,South Africa,survivor,3,1010,0.002970297,8,232,232,empowerment
2959,16521,2017,South Africa,survivor,4,2320,0.0017241379999999998,8,232,232,empowerment
2960,16522,2018,South Africa,survivor,4,3204,0.0012484389999999998,8,232,232,empowerment
2961,16523,2019,South Africa,survivor,8,3582,0.002233389,8,232,232,empowerment
2962,16524,2020,South Africa,survivor,13,3882,0.003348789,8,232,232,empowerment
2963,16525,2021,South Africa,survivor,8,2553,0.003133568,8,232,232,empowerment
2964,16649,2010,South Africa,career,0,64,0.0,6,245,245,empowerment
2965,16650,2011,South Africa,career,0,239,0.0,6,245,245,empowerment
2966,16651,2012,South Africa,career,1,355,0.002816901,6,245,245,empowerment
2967,16652,2013,South Africa,career,0,402,0.0,6,245,245,empowerment
2968,16653,2014,South Africa,career,1,400,0.0025,6,245,245,empowerment
2969,16654,2015,South Africa,career,2,580,0.003448276,6,245,245,empowerment
2970,16655,2016,South Africa,career,2,1010,0.001980198,6,245,245,empowerment
2971,16656,2017,South Africa,career,3,2320,0.001293103,6,245,245,empowerment
2972,16657,2018,South Africa,career,13,3204,0.004057428,6,245,245,empowerment
2973,16658,2019,South Africa,career,3,3582,0.000837521,6,245,245,empowerment
2974,16659,2020,South Africa,career,14,3882,0.003606388,6,245,245,empowerment
2975,16660,2021,South Africa,career,7,2553,0.002741872,6,245,245,empowerment
2976,16664,2010,South Africa,ceo,0,64,0.0,3,246,246,empowerment
2977,16665,2011,South Africa,ceo,0,239,0.0,3,246,246,empowerment
2978,16666,2012,South Africa,ceo,0,355,0.0,3,246,246,empowerment
2979,16667,2013,South Africa,ceo,0,402,0.0,3,246,246,empowerment
2980,16668,2014,South Africa,ceo,2,400,0.005,3,246,246,empowerment
2981,16669,2015,South Africa,ceo,0,580,0.0,3,246,246,empowerment
2982,16670,2016,South Africa,ceo,2,1010,0.001980198,3,246,246,empowerment
2983,16671,2017,South Africa,ceo,3,2320,0.001293103,3,246,246,empowerment
2984,16672,2018,South Africa,ceo,16,3204,0.004993758,3,246,246,empowerment
2985,16673,2019,South Africa,ceo,10,3582,0.002791736,3,246,246,empowerment
2986,16674,2020,South Africa,ceo,16,3882,0.004121587,3,246,246,empowerment
2987,16675,2021,South Africa,ceo,7,2553,0.002741872,3,246,246,empowerment
2988,16679,2010,South Africa,cricketer,0,64,0.0,9,249,249,empowerment
2989,16680,2011,South Africa,cricketer,0,239,0.0,9,249,249,empowerment
2990,16681,2012,South Africa,cricketer,0,355,0.0,9,249,249,empowerment
2991,16682,2013,South Africa,cricketer,0,402,0.0,9,249,249,empowerment
2992,16683,2014,South Africa,cricketer,1,400,0.0025,9,249,249,empowerment
2993,16684,2015,South Africa,cricketer,0,580,0.0,9,249,249,empowerment
2994,16685,2016,South Africa,cricketer,0,1010,0.0,9,249,249,empowerment
2995,16686,2017,South Africa,cricketer,1,2320,0.000431034,9,249,249,empowerment
2996,16687,2018,South Africa,cricketer,3,3204,0.00093633,9,249,249,empowerment
2997,16688,2019,South Africa,cricketer,1,3582,0.00027917400000000003,9,249,249,empowerment
2998,16689,2020,South Africa,cricketer,1,3882,0.000257599,9,249,249,empowerment
2999,16690,2021,South Africa,cricketer,7,2553,0.002741872,9,249,249,empowerment
3000,16694,2010,South Africa,director,0,64,0.0,8,250,250,empowerment
3001,16695,2011,South Africa,director,0,239,0.0,8,250,250,empowerment
3002,16696,2012,South Africa,director,0,355,0.0,8,250,250,empowerment
3003,16697,2013,South Africa,director,0,402,0.0,8,250,250,empowerment
3004,16698,2014,South Africa,director,1,400,0.0025,8,250,250,empowerment
3005,16699,2015,South Africa,director,0,580,0.0,8,250,250,empowerment
3006,16700,2016,South Africa,director,0,1010,0.0,8,250,250,empowerment
3007,16701,2017,South Africa,director,2,2320,0.0008620689999999999,8,250,250,empowerment
3008,16702,2018,South Africa,director,6,3204,0.001872659,8,250,250,empowerment
3009,16703,2019,South Africa,director,4,3582,0.001116695,8,250,250,empowerment
3010,16704,2020,South Africa,director,12,3882,0.00309119,8,250,250,empowerment
3011,16705,2021,South Africa,director,7,2553,0.002741872,8,250,250,empowerment
3012,16724,2010,South Africa,divorce,0,64,0.0,7,252,252,female stereotypes
3013,16725,2011,South Africa,divorce,1,239,0.0041841000000000005,7,252,252,female stereotypes
3014,16726,2012,South Africa,divorce,0,355,0.0,7,252,252,female stereotypes
3015,16727,2013,South Africa,divorce,0,402,0.0,7,252,252,female stereotypes
3016,16728,2014,South Africa,divorce,1,400,0.0025,7,252,252,female stereotypes
3017,16729,2015,South Africa,divorce,2,580,0.003448276,7,252,252,female stereotypes
3018,16730,2016,South Africa,divorce,1,1010,0.000990099,7,252,252,female stereotypes
3019,16731,2017,South Africa,divorce,2,2320,0.0008620689999999999,7,252,252,female stereotypes
3020,16732,2018,South Africa,divorce,5,3204,0.0015605489999999998,7,252,252,female stereotypes
3021,16733,2019,South Africa,divorce,4,3582,0.001116695,7,252,252,female stereotypes
3022,16734,2020,South Africa,divorce,9,3882,0.002318393,7,252,252,female stereotypes
3023,16735,2021,South Africa,divorce,7,2553,0.002741872,7,252,252,female stereotypes
3024,16739,2010,South Africa,dream,0,64,0.0,5,253,253,empowerment
3025,16740,2011,South Africa,dream,4,239,0.016736402,5,253,253,empowerment
3026,16741,2012,South Africa,dream,3,355,0.008450704,5,253,253,empowerment
3027,16742,2013,South Africa,dream,0,402,0.0,5,253,253,empowerment
3028,16743,2014,South Africa,dream,1,400,0.0025,5,253,253,empowerment
3029,16744,2015,South Africa,dream,2,580,0.003448276,5,253,253,empowerment
3030,16745,2016,South Africa,dream,8,1010,0.007920792,5,253,253,empowerment
3031,16746,2017,South Africa,dream,9,2320,0.00387931,5,253,253,empowerment
3032,16747,2018,South Africa,dream,17,3204,0.005305868,5,253,253,empowerment
3033,16748,2019,South Africa,dream,18,3582,0.005025126,5,253,253,empowerment
3034,16749,2020,South Africa,dream,17,3882,0.004379186,5,253,253,empowerment
3035,16750,2021,South Africa,dream,7,2553,0.002741872,5,253,253,empowerment
3036,16754,2010,South Africa,dress,0,64,0.0,5,254,254,female stereotypes
3037,16755,2011,South Africa,dress,1,239,0.0041841000000000005,5,254,254,female stereotypes
3038,16756,2012,South Africa,dress,0,355,0.0,5,254,254,female stereotypes
3039,16757,2013,South Africa,dress,1,402,0.002487562,5,254,254,female stereotypes
3040,16758,2014,South Africa,dress,1,400,0.0025,5,254,254,female stereotypes
3041,16759,2015,South Africa,dress,2,580,0.003448276,5,254,254,female stereotypes
3042,16760,2016,South Africa,dress,2,1010,0.001980198,5,254,254,female stereotypes
3043,16761,2017,South Africa,dress,9,2320,0.00387931,5,254,254,female stereotypes
3044,16762,2018,South Africa,dress,6,3204,0.001872659,5,254,254,female stereotypes
3045,16763,2019,South Africa,dress,12,3582,0.003350084,5,254,254,female stereotypes
3046,16764,2020,South Africa,dress,10,3882,0.002575992,5,254,254,female stereotypes
3047,16765,2021,South Africa,dress,7,2553,0.002741872,5,254,254,female stereotypes
3060,16934,2010,South Africa,nigerian,0,64,0.0,8,268,268,"race, ethnicity and identity"
3061,16935,2011,South Africa,nigerian,0,239,0.0,8,268,268,"race, ethnicity and identity"
3062,16936,2012,South Africa,nigerian,0,355,0.0,8,268,268,"race, ethnicity and identity"
3063,16937,2013,South Africa,nigerian,0,402,0.0,8,268,268,"race, ethnicity and identity"
3064,16938,2014,South Africa,nigerian,1,400,0.0025,8,268,268,"race, ethnicity and identity"
3065,16939,2015,South Africa,nigerian,1,580,0.0017241379999999998,8,268,268,"race, ethnicity and identity"
3066,16940,2016,South Africa,nigerian,6,1010,0.005940594,8,268,268,"race, ethnicity and identity"
3067,16941,2017,South Africa,nigerian,1,2320,0.000431034,8,268,268,"race, ethnicity and identity"
3068,16942,2018,South Africa,nigerian,5,3204,0.0015605489999999998,8,268,268,"race, ethnicity and identity"
3069,16943,2019,South Africa,nigerian,6,3582,0.001675042,8,268,268,"race, ethnicity and identity"
3070,16944,2020,South Africa,nigerian,3,3882,0.000772798,8,268,268,"race, ethnicity and identity"
3071,16945,2021,South Africa,nigerian,7,2553,0.002741872,8,268,268,"race, ethnicity and identity"
3072,17099,2010,South Africa,affair,0,64,0.0,6,282,282,female stereotypes
3073,17100,2011,South Africa,affair,0,239,0.0,6,282,282,female stereotypes
3074,17101,2012,South Africa,affair,1,355,0.002816901,6,282,282,female stereotypes
3075,17102,2013,South Africa,affair,1,402,0.002487562,6,282,282,female stereotypes
3076,17103,2014,South Africa,affair,0,400,0.0,6,282,282,female stereotypes
3077,17104,2015,South Africa,affair,0,580,0.0,6,282,282,female stereotypes
3078,17105,2016,South Africa,affair,1,1010,0.000990099,6,282,282,female stereotypes
3079,17106,2017,South Africa,affair,3,2320,0.001293103,6,282,282,female stereotypes
3080,17107,2018,South Africa,affair,6,3204,0.001872659,6,282,282,female stereotypes
3081,17108,2019,South Africa,affair,11,3582,0.00307091,6,282,282,female stereotypes
3082,17109,2020,South Africa,affair,10,3882,0.002575992,6,282,282,female stereotypes
3083,17110,2021,South Africa,affair,6,2553,0.0023501760000000003,6,282,282,female stereotypes
3096,17234,2010,South Africa,cry,0,64,0.0,3,292,292,female stereotypes
3097,17235,2011,South Africa,cry,2,239,0.008368201,3,292,292,female stereotypes
3098,17236,2012,South Africa,cry,3,355,0.008450704,3,292,292,female stereotypes
3099,17237,2013,South Africa,cry,1,402,0.002487562,3,292,292,female stereotypes
3100,17238,2014,South Africa,cry,2,400,0.005,3,292,292,female stereotypes
3101,17239,2015,South Africa,cry,0,580,0.0,3,292,292,female stereotypes
3102,17240,2016,South Africa,cry,3,1010,0.002970297,3,292,292,female stereotypes
3103,17241,2017,South Africa,cry,1,2320,0.000431034,3,292,292,female stereotypes
3104,17242,2018,South Africa,cry,9,3204,0.002808989,3,292,292,female stereotypes
3105,17243,2019,South Africa,cry,10,3582,0.002791736,3,292,292,female stereotypes
3106,17244,2020,South Africa,cry,12,3882,0.00309119,3,292,292,female stereotypes
3107,17245,2021,South Africa,cry,6,2553,0.0023501760000000003,3,292,292,female stereotypes
3108,17294,2010,South Africa,equality,0,64,0.0,8,298,298,empowerment
3109,17295,2011,South Africa,equality,0,239,0.0,8,298,298,empowerment
3110,17296,2012,South Africa,equality,0,355,0.0,8,298,298,empowerment
3111,17297,2013,South Africa,equality,2,402,0.004975124,8,298,298,empowerment
3112,17298,2014,South Africa,equality,2,400,0.005,8,298,298,empowerment
3113,17299,2015,South Africa,equality,1,580,0.0017241379999999998,8,298,298,empowerment
3114,17300,2016,South Africa,equality,0,1010,0.0,8,298,298,empowerment
3115,17301,2017,South Africa,equality,0,2320,0.0,8,298,298,empowerment
3116,17302,2018,South Africa,equality,2,3204,0.00062422,8,298,298,empowerment
3117,17303,2019,South Africa,equality,3,3582,0.000837521,8,298,298,empowerment
3118,17304,2020,South Africa,equality,2,3882,0.000515198,8,298,298,empowerment
3119,17305,2021,South Africa,equality,6,2553,0.0023501760000000003,8,298,298,empowerment
3120,17309,2010,South Africa,freedom,0,64,0.0,7,299,299,empowerment
3121,17310,2011,South Africa,freedom,1,239,0.0041841000000000005,7,299,299,empowerment
3122,17311,2012,South Africa,freedom,1,355,0.002816901,7,299,299,empowerment
3123,17312,2013,South Africa,freedom,0,402,0.0,7,299,299,empowerment
3124,17313,2014,South Africa,freedom,0,400,0.0,7,299,299,empowerment
3125,17314,2015,South Africa,freedom,0,580,0.0,7,299,299,empowerment
3126,17315,2016,South Africa,freedom,0,1010,0.0,7,299,299,empowerment
3127,17316,2017,South Africa,freedom,4,2320,0.0017241379999999998,7,299,299,empowerment
3128,17317,2018,South Africa,freedom,7,3204,0.002184769,7,299,299,empowerment
3129,17318,2019,South Africa,freedom,4,3582,0.001116695,7,299,299,empowerment
3130,17319,2020,South Africa,freedom,7,3882,0.001803194,7,299,299,empowerment
3131,17320,2021,South Africa,freedom,6,2553,0.0023501760000000003,7,299,299,empowerment
3132,17399,2010,South Africa,lawyer,0,64,0.0,6,306,306,empowerment
3133,17400,2011,South Africa,lawyer,0,239,0.0,6,306,306,empowerment
3134,17401,2012,South Africa,lawyer,0,355,0.0,6,306,306,empowerment
3135,17402,2013,South Africa,lawyer,3,402,0.007462687,6,306,306,empowerment
3136,17403,2014,South Africa,lawyer,2,400,0.005,6,306,306,empowerment
3137,17404,2015,South Africa,lawyer,0,580,0.0,6,306,306,empowerment
3138,17405,2016,South Africa,lawyer,3,1010,0.002970297,6,306,306,empowerment
3139,17406,2017,South Africa,lawyer,7,2320,0.003017241,6,306,306,empowerment
3140,17407,2018,South Africa,lawyer,3,3204,0.00093633,6,306,306,empowerment
3141,17408,2019,South Africa,lawyer,17,3582,0.004745952,6,306,306,empowerment
3142,17409,2020,South Africa,lawyer,18,3882,0.004636785,6,306,306,empowerment
3143,17410,2021,South Africa,lawyer,6,2553,0.0023501760000000003,6,306,306,empowerment
3144,17474,2010,South Africa,princess,0,64,0.0,8,313,313,female stereotypes
3145,17475,2011,South Africa,princess,2,239,0.008368201,8,313,313,female stereotypes
3146,17476,2012,South Africa,princess,0,355,0.0,8,313,313,female stereotypes
3147,17477,2013,South Africa,princess,0,402,0.0,8,313,313,female stereotypes
3148,17478,2014,South Africa,princess,0,400,0.0,8,313,313,female stereotypes
3149,17479,2015,South Africa,princess,0,580,0.0,8,313,313,female stereotypes
3150,17480,2016,South Africa,princess,1,1010,0.000990099,8,313,313,female stereotypes
3151,17481,2017,South Africa,princess,10,2320,0.004310345,8,313,313,female stereotypes
3152,17482,2018,South Africa,princess,6,3204,0.001872659,8,313,313,female stereotypes
3153,17483,2019,South Africa,princess,10,3582,0.002791736,8,313,313,female stereotypes
3154,17484,2020,South Africa,princess,7,3882,0.001803194,8,313,313,female stereotypes
3155,17485,2021,South Africa,princess,6,2553,0.0023501760000000003,8,313,313,female stereotypes
3156,17519,2010,South Africa,protest,0,64,0.0,7,316,316,empowerment
3157,17520,2011,South Africa,protest,0,239,0.0,7,316,316,empowerment
3158,17521,2012,South Africa,protest,1,355,0.002816901,7,316,316,empowerment
3159,17522,2013,South Africa,protest,0,402,0.0,7,316,316,empowerment
3160,17523,2014,South Africa,protest,1,400,0.0025,7,316,316,empowerment
3161,17524,2015,South Africa,protest,1,580,0.0017241379999999998,7,316,316,empowerment
3162,17525,2016,South Africa,protest,4,1010,0.003960396,7,316,316,empowerment
3163,17526,2017,South Africa,protest,3,2320,0.001293103,7,316,316,empowerment
3164,17527,2018,South Africa,protest,9,3204,0.002808989,7,316,316,empowerment
3165,17528,2019,South Africa,protest,20,3582,0.005583473,7,316,316,empowerment
3166,17529,2020,South Africa,protest,23,3882,0.005924781,7,316,316,empowerment
3167,17530,2021,South Africa,protest,6,2553,0.0023501760000000003,7,316,316,empowerment
3168,17684,2010,South Africa,blood,0,64,0.0,5,328,328,crime and violence
3169,17685,2011,South Africa,blood,0,239,0.0,5,328,328,crime and violence
3170,17686,2012,South Africa,blood,3,355,0.008450704,5,328,328,crime and violence
3171,17687,2013,South Africa,blood,3,402,0.007462687,5,328,328,crime and violence
3172,17688,2014,South Africa,blood,0,400,0.0,5,328,328,crime and violence
3173,17689,2015,South Africa,blood,1,580,0.0017241379999999998,5,328,328,crime and violence
3174,17690,2016,South Africa,blood,1,1010,0.000990099,5,328,328,crime and violence
3175,17691,2017,South Africa,blood,3,2320,0.001293103,5,328,328,crime and violence
3176,17692,2018,South Africa,blood,3,3204,0.00093633,5,328,328,crime and violence
3177,17693,2019,South Africa,blood,12,3582,0.003350084,5,328,328,crime and violence
3178,17694,2020,South Africa,blood,5,3882,0.001287996,5,328,328,crime and violence
3179,17695,2021,South Africa,blood,5,2553,0.00195848,5,328,328,crime and violence
3192,17834,2010,South Africa,entrepreneur,0,64,0.0,12,339,339,empowerment
3193,17835,2011,South Africa,entrepreneur,0,239,0.0,12,339,339,empowerment
3194,17836,2012,South Africa,entrepreneur,0,355,0.0,12,339,339,empowerment
3195,17837,2013,South Africa,entrepreneur,0,402,0.0,12,339,339,empowerment
3196,17838,2014,South Africa,entrepreneur,0,400,0.0,12,339,339,empowerment
3197,17839,2015,South Africa,entrepreneur,2,580,0.003448276,12,339,339,empowerment
3198,17840,2016,South Africa,entrepreneur,1,1010,0.000990099,12,339,339,empowerment
3199,17841,2017,South Africa,entrepreneur,5,2320,0.002155172,12,339,339,empowerment
3200,17842,2018,South Africa,entrepreneur,11,3204,0.003433208,12,339,339,empowerment
3201,17843,2019,South Africa,entrepreneur,9,3582,0.002512563,12,339,339,empowerment
3202,17844,2020,South Africa,entrepreneur,4,3882,0.001030397,12,339,339,empowerment
3203,17845,2021,South Africa,entrepreneur,5,2553,0.00195848,12,339,339,empowerment
3252,18164,2010,South Africa,single,0,64,0.0,6,373,373,female stereotypes
3253,18165,2011,South Africa,single,1,239,0.0041841000000000005,6,373,373,female stereotypes
3254,18166,2012,South Africa,single,3,355,0.008450704,6,373,373,female stereotypes
3255,18167,2013,South Africa,single,0,402,0.0,6,373,373,female stereotypes
3256,18168,2014,South Africa,single,0,400,0.0,6,373,373,female stereotypes
3257,18169,2015,South Africa,single,2,580,0.003448276,6,373,373,female stereotypes
3258,18170,2016,South Africa,single,2,1010,0.001980198,6,373,373,female stereotypes
3259,18171,2017,South Africa,single,10,2320,0.004310345,6,373,373,female stereotypes
3260,18172,2018,South Africa,single,10,3204,0.0031210990000000004,6,373,373,female stereotypes
3261,18173,2019,South Africa,single,15,3582,0.004187605,6,373,373,female stereotypes
3262,18174,2020,South Africa,single,3,3882,0.000772798,6,373,373,female stereotypes
3263,18175,2021,South Africa,single,5,2553,0.00195848,6,373,373,female stereotypes
3264,18239,2010,South Africa,testify,0,64,0.0,7,379,379,crime and violence
3265,18240,2011,South Africa,testify,1,239,0.0041841000000000005,7,379,379,crime and violence
3266,18241,2012,South Africa,testify,0,355,0.0,7,379,379,crime and violence
3267,18242,2013,South Africa,testify,0,402,0.0,7,379,379,crime and violence
3268,18243,2014,South Africa,testify,1,400,0.0025,7,379,379,crime and violence
3269,18244,2015,South Africa,testify,0,580,0.0,7,379,379,crime and violence
3270,18245,2016,South Africa,testify,1,1010,0.000990099,7,379,379,crime and violence
3271,18246,2017,South Africa,testify,9,2320,0.00387931,7,379,379,crime and violence
3272,18247,2018,South Africa,testify,10,3204,0.0031210990000000004,7,379,379,crime and violence
3273,18248,2019,South Africa,testify,12,3582,0.003350084,7,379,379,crime and violence
3274,18249,2020,South Africa,testify,0,3882,0.0,7,379,379,crime and violence
3275,18250,2021,South Africa,testify,5,2553,0.00195848,7,379,379,crime and violence
3276,18254,2010,South Africa,threaten,0,64,0.0,8,380,380,crime and violence
3277,18255,2011,South Africa,threaten,0,239,0.0,8,380,380,crime and violence
3278,18256,2012,South Africa,threaten,0,355,0.0,8,380,380,crime and violence
3279,18257,2013,South Africa,threaten,0,402,0.0,8,380,380,crime and violence
3280,18258,2014,South Africa,threaten,1,400,0.0025,8,380,380,crime and violence
3281,18259,2015,South Africa,threaten,2,580,0.003448276,8,380,380,crime and violence
3282,18260,2016,South Africa,threaten,3,1010,0.002970297,8,380,380,crime and violence
3283,18261,2017,South Africa,threaten,5,2320,0.002155172,8,380,380,crime and violence
3284,18262,2018,South Africa,threaten,5,3204,0.0015605489999999998,8,380,380,crime and violence
3285,18263,2019,South Africa,threaten,8,3582,0.002233389,8,380,380,crime and violence
3286,18264,2020,South Africa,threaten,13,3882,0.003348789,8,380,380,crime and violence
3287,18265,2021,South Africa,threaten,5,2553,0.00195848,8,380,380,crime and violence
3288,18269,2010,South Africa,trafficking,0,64,0.0,11,381,381,crime and violence
3289,18270,2011,South Africa,trafficking,0,239,0.0,11,381,381,crime and violence
3290,18271,2012,South Africa,trafficking,0,355,0.0,11,381,381,crime and violence
3291,18272,2013,South Africa,trafficking,1,402,0.002487562,11,381,381,crime and violence
3292,18273,2014,South Africa,trafficking,0,400,0.0,11,381,381,crime and violence
3293,18274,2015,South Africa,trafficking,1,580,0.0017241379999999998,11,381,381,crime and violence
3294,18275,2016,South Africa,trafficking,0,1010,0.0,11,381,381,crime and violence
3295,18276,2017,South Africa,trafficking,6,2320,0.002586207,11,381,381,crime and violence
3296,18277,2018,South Africa,trafficking,4,3204,0.0012484389999999998,11,381,381,crime and violence
3297,18278,2019,South Africa,trafficking,9,3582,0.002512563,11,381,381,crime and violence
3298,18279,2020,South Africa,trafficking,8,3882,0.002060793,11,381,381,crime and violence
3299,18280,2021,South Africa,trafficking,5,2553,0.00195848,11,381,381,crime and violence
3300,18329,2010,South Africa,white,0,64,0.0,5,385,385,"race, ethnicity and identity"
3301,18330,2011,South Africa,white,0,239,0.0,5,385,385,"race, ethnicity and identity"
3302,18331,2012,South Africa,white,5,355,0.014084507,5,385,385,"race, ethnicity and identity"
3303,18332,2013,South Africa,white,4,402,0.009950249,5,385,385,"race, ethnicity and identity"
3304,18333,2014,South Africa,white,2,400,0.005,5,385,385,"race, ethnicity and identity"
3305,18334,2015,South Africa,white,3,580,0.005172414,5,385,385,"race, ethnicity and identity"
3306,18335,2016,South Africa,white,2,1010,0.001980198,5,385,385,"race, ethnicity and identity"
3307,18336,2017,South Africa,white,9,2320,0.00387931,5,385,385,"race, ethnicity and identity"
3308,18337,2018,South Africa,white,17,3204,0.005305868,5,385,385,"race, ethnicity and identity"
3309,18338,2019,South Africa,white,17,3582,0.004745952,5,385,385,"race, ethnicity and identity"
3310,18339,2020,South Africa,white,13,3882,0.003348789,5,385,385,"race, ethnicity and identity"
3311,18340,2021,South Africa,white,5,2553,0.00195848,5,385,385,"race, ethnicity and identity"
3312,18464,2010,South Africa,church,0,64,0.0,6,396,396,"race, ethnicity and identity"
3313,18465,2011,South Africa,church,0,239,0.0,6,396,396,"race, ethnicity and identity"
3314,18466,2012,South Africa,church,1,355,0.002816901,6,396,396,"race, ethnicity and identity"
3315,18467,2013,South Africa,church,1,402,0.002487562,6,396,396,"race, ethnicity and identity"
3316,18468,2014,South Africa,church,0,400,0.0,6,396,396,"race, ethnicity and identity"
3317,18469,2015,South Africa,church,0,580,0.0,6,396,396,"race, ethnicity and identity"
3318,18470,2016,South Africa,church,2,1010,0.001980198,6,396,396,"race, ethnicity and identity"
3319,18471,2017,South Africa,church,5,2320,0.002155172,6,396,396,"race, ethnicity and identity"
3320,18472,2018,South Africa,church,12,3204,0.003745318,6,396,396,"race, ethnicity and identity"
3321,18473,2019,South Africa,church,29,3582,0.008096036,6,396,396,"race, ethnicity and identity"
3322,18474,2020,South Africa,church,10,3882,0.002575992,6,396,396,"race, ethnicity and identity"
3323,18475,2021,South Africa,church,4,2553,0.001566784,6,396,396,"race, ethnicity and identity"
3324,18509,2010,South Africa,drama,0,64,0.0,5,399,399,female stereotypes
3325,18510,2011,South Africa,drama,0,239,0.0,5,399,399,female stereotypes
3326,18511,2012,South Africa,drama,0,355,0.0,5,399,399,female stereotypes
3327,18512,2013,South Africa,drama,0,402,0.0,5,399,399,female stereotypes
3328,18513,2014,South Africa,drama,3,400,0.0075,5,399,399,female stereotypes
3329,18514,2015,South Africa,drama,0,580,0.0,5,399,399,female stereotypes
3330,18515,2016,South Africa,drama,2,1010,0.001980198,5,399,399,female stereotypes
3331,18516,2017,South Africa,drama,1,2320,0.000431034,5,399,399,female stereotypes
3332,18517,2018,South Africa,drama,5,3204,0.0015605489999999998,5,399,399,female stereotypes
3333,18518,2019,South Africa,drama,4,3582,0.001116695,5,399,399,female stereotypes
3334,18519,2020,South Africa,drama,1,3882,0.000257599,5,399,399,female stereotypes
3335,18520,2021,South Africa,drama,4,2553,0.001566784,5,399,399,female stereotypes
3360,18914,2010,South Africa,period,0,64,0.0,6,428,428,female stereotypes
3361,18915,2011,South Africa,period,0,239,0.0,6,428,428,female stereotypes
3362,18916,2012,South Africa,period,0,355,0.0,6,428,428,female stereotypes
3363,18917,2013,South Africa,period,0,402,0.0,6,428,428,female stereotypes
3364,18918,2014,South Africa,period,0,400,0.0,6,428,428,female stereotypes
3365,18919,2015,South Africa,period,0,580,0.0,6,428,428,female stereotypes
3366,18920,2016,South Africa,period,1,1010,0.000990099,6,428,428,female stereotypes
3367,18921,2017,South Africa,period,2,2320,0.0008620689999999999,6,428,428,female stereotypes
3368,18922,2018,South Africa,period,1,3204,0.00031211,6,428,428,female stereotypes
3369,18923,2019,South Africa,period,0,3582,0.0,6,428,428,female stereotypes
3370,18924,2020,South Africa,period,1,3882,0.000257599,6,428,428,female stereotypes
3371,18925,2021,South Africa,period,4,2553,0.001566784,6,428,428,female stereotypes
3372,18944,2010,South Africa,pilot,0,64,0.0,5,430,430,empowerment
3373,18945,2011,South Africa,pilot,0,239,0.0,5,430,430,empowerment
3374,18946,2012,South Africa,pilot,0,355,0.0,5,430,430,empowerment
3375,18947,2013,South Africa,pilot,1,402,0.002487562,5,430,430,empowerment
3376,18948,2014,South Africa,pilot,0,400,0.0,5,430,430,empowerment
3377,18949,2015,South Africa,pilot,2,580,0.003448276,5,430,430,empowerment
3378,18950,2016,South Africa,pilot,2,1010,0.001980198,5,430,430,empowerment
3379,18951,2017,South Africa,pilot,3,2320,0.001293103,5,430,430,empowerment
3380,18952,2018,South Africa,pilot,4,3204,0.0012484389999999998,5,430,430,empowerment
3381,18953,2019,South Africa,pilot,10,3582,0.002791736,5,430,430,empowerment
3382,18954,2020,South Africa,pilot,5,3882,0.001287996,5,430,430,empowerment
3383,18955,2021,South Africa,pilot,4,2553,0.001566784,5,430,430,empowerment
3396,19229,2010,South Africa,artist,0,64,0.0,6,455,455,empowerment
3397,19230,2011,South Africa,artist,0,239,0.0,6,455,455,empowerment
3398,19231,2012,South Africa,artist,1,355,0.002816901,6,455,455,empowerment
3399,19232,2013,South Africa,artist,0,402,0.0,6,455,455,empowerment
3400,19233,2014,South Africa,artist,1,400,0.0025,6,455,455,empowerment
3401,19234,2015,South Africa,artist,2,580,0.003448276,6,455,455,empowerment
3402,19235,2016,South Africa,artist,2,1010,0.001980198,6,455,455,empowerment
3403,19236,2017,South Africa,artist,10,2320,0.004310345,6,455,455,empowerment
3404,19237,2018,South Africa,artist,11,3204,0.003433208,6,455,455,empowerment
3405,19238,2019,South Africa,artist,13,3582,0.003629257,6,455,455,empowerment
3406,19239,2020,South Africa,artist,12,3882,0.00309119,6,455,455,empowerment
3407,19240,2021,South Africa,artist,3,2553,0.001175088,6,455,455,empowerment
3408,19244,2010,South Africa,athlete,0,64,0.0,7,456,456,empowerment
3409,19245,2011,South Africa,athlete,0,239,0.0,7,456,456,empowerment
3410,19246,2012,South Africa,athlete,1,355,0.002816901,7,456,456,empowerment
3411,19247,2013,South Africa,athlete,0,402,0.0,7,456,456,empowerment
3412,19248,2014,South Africa,athlete,0,400,0.0,7,456,456,empowerment
3413,19249,2015,South Africa,athlete,0,580,0.0,7,456,456,empowerment
3414,19250,2016,South Africa,athlete,0,1010,0.0,7,456,456,empowerment
3415,19251,2017,South Africa,athlete,4,2320,0.0017241379999999998,7,456,456,empowerment
3416,19252,2018,South Africa,athlete,5,3204,0.0015605489999999998,7,456,456,empowerment
3417,19253,2019,South Africa,athlete,6,3582,0.001675042,7,456,456,empowerment
3418,19254,2020,South Africa,athlete,3,3882,0.000772798,7,456,456,empowerment
3419,19255,2021,South Africa,athlete,3,2553,0.001175088,7,456,456,empowerment
3420,19274,2010,South Africa,beauty,0,64,0.0,6,458,458,female stereotypes
3421,19275,2011,South Africa,beauty,0,239,0.0,6,458,458,female stereotypes
3422,19276,2012,South Africa,beauty,1,355,0.002816901,6,458,458,female stereotypes
